movie_id;features
205537;208,32,0.39,0.61,0.29,0.27,0.24,0.09,0.11,6261,1794,0.026
205539;1,1,0.17,0.83,1.0,0.0,0.0,0.0,0.0,317,134,0.0
205545;237,46,0.33,0.67,0.4,0.27,0.2,0.08,0.05,125969,1547,0.046
205559;47,13,0.48,0.52,0.18,0.21,0.29,0.18,0.14,6296,2177,0.018
205573;1,0,0.42,0.58,0.28,0.33,0.13,0.1,0.16,12679,857,0.012
205575;2,0,0.58,0.42,0.13,0.17,0.21,0.21,0.29,3273,1651,0.0
205583;575,126,0.34,0.66,0.32,0.3,0.3,0.04,0.04,10410,1180,0.032
205661;26,4,0.39,0.61,0.15,0.44,0.19,0.14,0.07,5177,844,0.016
205665;22,4,0.37,0.62,0.28,0.33,0.2,0.1,0.08,6757,1515,0.03
205667;74,5,0.43,0.57,0.24,0.25,0.18,0.2,0.12,21552,1036,0.031
205699;29,5,0.25,0.75,0.48,0.3,0.17,0.05,0.0,3261,2030,0.01
205767;1,0,0.27,0.73,0.57,0.29,0.0,0.0,0.14,5550,1490,0.143
205769;80,20,0.3,0.7,0.4,0.32,0.18,0.06,0.04,5067,1660,0.025
205773;223,64,0.58,0.42,0.17,0.16,0.16,0.19,0.32,17216,1427,0.062
205779;0,0,0.27,0.73,0.35,0.45,0.13,0.06,0.0,1118,486,0.0
205797;165,42,0.35,0.65,0.32,0.28,0.25,0.1,0.05,196737,2666,0.08
205809;2,1,0.54,0.46,0.22,0.12,0.23,0.19,0.23,4114,1538,0.0
205827;2798,671,0.42,0.58,0.28,0.26,0.26,0.11,0.09,4599,2072,0.035
205837;0,0,0.49,0.51,0.21,0.14,0.29,0.07,0.29,6789,2113,0.0
205839;6,1,0.41,0.59,0.29,0.23,0.19,0.19,0.09,42966,6639,0.129
205841;59,31,0.37,0.63,0.38,0.2,0.2,0.11,0.12,17487,2530,0.022
205857;113,33,0.52,0.48,0.22,0.15,0.23,0.19,0.22,47549,7321,0.085
205893;57,11,0.42,0.58,0.33,0.21,0.14,0.15,0.17,63464,4470,0.092
205913;1,0,0.41,0.59,0.31,0.31,0.1,0.15,0.13,43650,6025,0.122
205923;4215,1883,0.37,0.63,0.28,0.32,0.21,0.11,0.07,9224,1206,0.07
205941;50,20,0.24,0.76,0.56,0.21,0.12,0.07,0.03,33664,1124,0.047
205945;26,1,0.52,0.48,0.17,0.21,0.19,0.22,0.19,1762,711,0.0
205955;4,1,0.38,0.62,0.32,0.28,0.15,0.18,0.07,15352,3857,0.039
205982;1,0,0.45,0.55,0.29,0.2,0.17,0.19,0.14,3339,713,0.0
205984;5,1,0.41,0.59,0.28,0.19,0.17,0.3,0.05,2533,1538,0.0
205986;1366,229,0.46,0.54,0.26,0.21,0.15,0.22,0.16,1323,887,0.011
205992;171,26,0.39,0.61,0.26,0.3,0.25,0.09,0.09,5496,1178,0.066
205994;93,41,0.29,0.71,0.43,0.33,0.14,0.06,0.05,9483,1248,0.028
205998;313,94,0.41,0.59,0.27,0.27,0.21,0.15,0.1,36982,2304,0.031
206004;2,1,0.28,0.71,0.39,0.36,0.14,0.07,0.04,642,968,0.0
206008;77,17,0.33,0.67,0.37,0.27,0.2,0.12,0.04,31727,2980,0.092
206010;12,2,0.61,0.39,0.09,0.08,0.3,0.25,0.26,11370,1375,0.063
206018;467,98,0.34,0.66,0.33,0.29,0.26,0.11,0.01,109813,2578,0.092
206022;0,0,0.46,0.54,0.11,0.42,0.0,0.42,0.05,15948,6277,0.0
206024;6,2,0.44,0.56,0.24,0.22,0.28,0.15,0.11,9715,1286,0.121
206036;2,0,0.52,0.48,0.16,0.22,0.22,0.25,0.16,7218,2533,0.031
206058;1,1,0.43,0.57,0.24,0.24,0.23,0.18,0.11,8022,2492,0.059
206060;26,3,0.4,0.6,0.35,0.19,0.18,0.1,0.18,18755,1424,0.09
206064;2,0,0.52,0.48,0.24,0.17,0.15,0.15,0.3,9548,2281,0.033
206068;217,70,0.27,0.73,0.45,0.32,0.12,0.05,0.05,286202,2031,0.092
206071;11,2,0.56,0.44,0.18,0.13,0.16,0.28,0.24,33737,5772,0.177
206093;2,1,0.36,0.64,0.31,0.33,0.17,0.07,0.11,3463,1517,0.043
206097;246,105,0.23,0.77,0.56,0.27,0.15,0.0,0.02,81483,1107,0.011
206103;22,2,0.35,0.65,0.38,0.25,0.2,0.11,0.07,2989,2769,0.0
206107;14,4,0.34,0.66,0.4,0.21,0.25,0.08,0.07,65653,1792,0.158
206109;16,5,0.37,0.63,0.29,0.32,0.18,0.13,0.08,34739,1756,0.059
206115;26,2,0.44,0.56,0.22,0.33,0.2,0.09,0.17,123643,2792,0.1
206117;2,0,0.2,0.8,0.68,0.09,0.15,0.07,0.01,14376,821,0.032
206123;388,139,0.37,0.63,0.28,0.33,0.23,0.1,0.07,22044,2097,0.026
206125;12,2,0.24,0.76,0.55,0.2,0.21,0.05,0.0,28148,2003,0.089
206127;1507,305,0.34,0.66,0.38,0.29,0.16,0.1,0.08,8232,2165,0.03
206129;319,66,0.53,0.47,0.23,0.19,0.12,0.19,0.28,14680,752,0.014
206131;4,1,0.5,0.5,0.19,0.23,0.19,0.2,0.17,2540,1584,0.029
206133;861,198,0.38,0.62,0.31,0.31,0.13,0.19,0.05,55511,1122,0.043
206135;22,8,0.52,0.48,0.21,0.19,0.19,0.21,0.21,7556,1375,0.057
206139;2693,549,0.36,0.64,0.33,0.28,0.2,0.13,0.06,375462,1468,0.105
206141;168,40,0.51,0.49,0.18,0.18,0.28,0.19,0.16,49963,1037,0.086
206150;746,107,0.32,0.68,0.39,0.28,0.18,0.11,0.04,54282,1135,0.031
206152;2,1,0.4,0.6,0.31,0.21,0.22,0.15,0.11,3994,1509,0.098
206190;2,0,0.31,0.69,0.42,0.26,0.21,0.06,0.05,6177,2099,0.011
206192;105,36,0.52,0.48,0.19,0.19,0.17,0.29,0.17,1071721,1858,0.056
206194;1,0,0.42,0.58,0.24,0.27,0.19,0.19,0.11,2693,1267,0.036
206200;200,61,0.42,0.58,0.28,0.25,0.21,0.13,0.14,35215,2311,0.039
206208;2,0,0.57,0.43,0.14,0.14,0.27,0.17,0.29,1904,1151,0.0
206210;0,0,0.45,0.55,0.06,0.09,0.82,0.01,0.02,604,672,0.0
206212;3,8,0.33,0.67,0.37,0.32,0.14,0.11,0.06,1023,453,0.0
206214;5,2,0.39,0.61,0.35,0.25,0.22,0.09,0.1,9289,2173,0.066
206216;4,2,0.33,0.67,0.37,0.29,0.21,0.05,0.09,3188,1148,0.0
206218;101,51,0.41,0.59,0.34,0.19,0.23,0.1,0.14,110407,3376,0.061
206226;44,15,0.35,0.65,0.44,0.18,0.2,0.08,0.1,41275,1294,0.158
206244;169,36,0.48,0.52,0.26,0.22,0.14,0.18,0.2,27579,2621,0.07
206252;262,77,0.39,0.61,0.26,0.26,0.26,0.19,0.03,92240,1237,0.099
206260;29,19,0.38,0.62,0.31,0.26,0.21,0.15,0.07,17784,1596,0.056
206262;7,7,0.45,0.55,0.17,0.33,0.2,0.14,0.16,93247,2585,0.028
206264;21,5,0.38,0.62,0.34,0.25,0.21,0.07,0.13,13410,4282,0.019
206268;5,1,0.4,0.6,0.34,0.19,0.15,0.23,0.09,34474,5256,0.097
206270;1,0,0.3,0.7,0.2,0.64,0.12,0.01,0.03,5514,899,0.043
206272;27,14,0.32,0.68,0.36,0.33,0.2,0.09,0.03,8130,2780,0.038
206274;4,0,0.33,0.67,0.4,0.29,0.16,0.09,0.06,7269,3439,0.011
206282;2,1,0.35,0.65,0.0,0.67,0.33,0.0,0.0,5419,1733,0.0
206291;4,2,0.39,0.61,0.31,0.24,0.21,0.17,0.07,34373,2494,0.276
206293;1558,449,0.5,0.5,0.24,0.19,0.15,0.19,0.23,25505,988,0.019
206295;11,1,0.53,0.47,0.16,0.2,0.22,0.26,0.17,48369,1007,0.189
206297;46,13,0.24,0.76,0.48,0.33,0.15,0.04,0.0,53407,1704,0.085
206299;8,1,0.31,0.69,0.45,0.18,0.21,0.13,0.04,2849,1149,0.042
206303;1,0,0.24,0.76,0.56,0.21,0.14,0.07,0.02,4954,566,0.015
206305;8,3,0.47,0.53,0.14,0.37,0.13,0.23,0.12,4579,2238,0.0
206307;5,1,0.56,0.44,0.08,0.18,0.31,0.3,0.14,12656,1807,0.091
206311;9,2,0.41,0.59,0.27,0.32,0.16,0.12,0.14,6328,2940,0.026
206325;1289,401,0.37,0.63,0.28,0.3,0.23,0.12,0.08,22034,1141,0.053
206329;2,0,0.31,0.69,0.44,0.24,0.13,0.12,0.06,14578,1256,0.047
206345;524,143,0.47,0.53,0.28,0.13,0.21,0.2,0.17,205570,4213,0.041
206355;20,5,0.21,0.79,0.62,0.21,0.12,0.04,0.01,3878,2412,0.02
206357;3,1,0.5,0.5,0.19,0.23,0.21,0.19,0.19,25593,2347,0.152
206377;430,245,0.3,0.7,0.27,0.49,0.17,0.07,0.0,14038,2550,0.111
206383;13,2,0.34,0.66,0.39,0.22,0.19,0.15,0.06,117398,2343,0.143
206385;1,1,0.51,0.49,0.0,0.25,0.62,0.0,0.12,25078,7019,0.133
206387;2,0,0.44,0.56,0.26,0.25,0.2,0.12,0.17,1226,758,0.0
206389;307,88,0.52,0.48,0.04,0.36,0.2,0.24,0.16,66386,608,0.058
206391;1,0,0.51,0.49,0.33,0.0,0.17,0.33,0.17,385,492,0.0
206393;10,3,0.39,0.61,0.37,0.2,0.15,0.17,0.1,1992,734,0.0
206395;18,10,0.47,0.53,0.16,0.25,0.29,0.2,0.1,5441,1529,0.062
206399;7,2,0.41,0.59,0.23,0.23,0.34,0.13,0.06,10889,1436,0.123
206403;15,2,0.38,0.62,0.28,0.25,0.28,0.13,0.05,80181,1013,0.069
206415;177,73,0.33,0.67,0.36,0.27,0.24,0.09,0.04,82593,1581,0.069
206417;3,1,0.47,0.53,0.12,0.21,0.54,0.11,0.02,11758,2854,0.029
206419;6,1,0.51,0.49,0.21,0.18,0.19,0.18,0.24,173988,3519,0.243
206423;239,96,0.37,0.63,0.36,0.23,0.2,0.12,0.09,105305,1856,0.052
206429;2,1,0.47,0.53,0.3,0.19,0.11,0.17,0.23,12406,3038,0.03
206431;40,8,0.59,0.41,0.15,0.17,0.18,0.16,0.34,149101,6883,0.15
206433;1,0,0.37,0.63,0.34,0.23,0.21,0.15,0.08,1452,1495,0.0
206435;958,189,0.3,0.7,0.43,0.28,0.19,0.06,0.03,32808,1542,0.038
206449;22,3,0.47,0.53,0.29,0.17,0.12,0.22,0.19,55270,2216,0.1
206451;597,146,0.26,0.74,0.5,0.3,0.12,0.06,0.03,28708,1377,0.038
206457;5,1,0.52,0.48,0.18,0.2,0.19,0.25,0.19,3522,1448,0.081
206459;30,13,0.45,0.55,0.21,0.2,0.24,0.26,0.08,194510,2287,0.13
206465;4,1,0.5,0.5,0.15,0.24,0.26,0.23,0.12,46414,2197,0.273
206489;666,116,0.36,0.64,0.31,0.33,0.17,0.12,0.07,455952,1936,0.033
206497;432,73,0.33,0.67,0.31,0.29,0.31,0.07,0.01,258980,2784,0.1
206499;4,1,0.6,0.4,0.08,0.14,0.26,0.24,0.28,156289,1064,0.085
206501;259,60,0.41,0.59,0.28,0.26,0.22,0.12,0.12,81479,2151,0.06
206509;562,155,0.64,0.36,0.14,0.14,0.15,0.16,0.41,24008,2002,0.021
206517;530,164,0.39,0.61,0.25,0.3,0.24,0.15,0.05,271919,2572,0.083
206521;5,1,0.42,0.58,0.29,0.23,0.23,0.12,0.14,76575,4024,0.167
206525;2,0,0.35,0.65,0.35,0.31,0.2,0.09,0.06,10578,1467,0.053
206527;1,0,0.37,0.63,0.34,0.27,0.19,0.09,0.11,1888,1123,0.0
206531;4,2,0.45,0.55,0.22,0.26,0.25,0.1,0.17,11989,4792,0.131
206633;878,248,0.64,0.36,0.08,0.17,0.2,0.18,0.37,45768,1499,0.019
206639;2,0,0.47,0.53,0.21,0.27,0.19,0.16,0.17,2102,486,0.068
206649;419,73,0.42,0.58,0.36,0.13,0.26,0.1,0.15,75232,10061,0.115
206651;75,6,0.56,0.44,0.15,0.13,0.22,0.29,0.21,9313,1463,0.049
206653;3309,769,0.35,0.65,0.37,0.26,0.22,0.08,0.08,5886,881,0.021
206666;2,1,0.43,0.57,0.24,0.25,0.26,0.13,0.12,16459,1717,0.039
206668;47,11,0.47,0.53,0.17,0.24,0.29,0.19,0.11,12784,2503,0.02
206670;218,86,0.41,0.59,0.25,0.24,0.26,0.19,0.05,27884,3769,0.053
206672;16,5,0.33,0.67,0.42,0.22,0.21,0.09,0.06,21495,4393,0.05
206680;7,13,0.46,0.54,0.28,0.17,0.25,0.13,0.17,1764,705,0.011
206694;227,69,0.41,0.59,0.26,0.35,0.14,0.15,0.11,2840,1226,0.0
206698;12,1,0.41,0.59,0.27,0.27,0.2,0.12,0.14,2459,996,0.02
206700;37,8,0.38,0.62,0.33,0.27,0.14,0.11,0.15,169852,4049,0.013
206702;65,12,0.35,0.65,0.33,0.31,0.19,0.1,0.07,22746,1183,0.028
206704;90,17,0.42,0.58,0.28,0.22,0.2,0.23,0.08,8380,1433,0.069
206706;1,0,0.33,0.67,0.33,0.43,0.06,0.1,0.09,3803,1304,0.015
206708;228,45,0.45,0.55,0.25,0.21,0.25,0.15,0.14,26912,1580,0.022
206710;494,173,0.51,0.49,0.18,0.24,0.19,0.16,0.22,70086,2599,0.045
206714;147,62,0.35,0.65,0.38,0.27,0.2,0.06,0.09,15482,3516,0.042
206717;7,0,0.37,0.63,0.37,0.22,0.22,0.12,0.08,6732,1745,0.025
206721;3,1,0.42,0.58,0.12,0.47,0.21,0.09,0.12,91436,11181,0.065
206727;17,2,0.48,0.52,0.16,0.21,0.34,0.16,0.13,6899,1216,0.011
206733;1,0,0.41,0.59,0.28,0.26,0.19,0.2,0.07,4814,1568,0.02
206735;67,10,0.65,0.35,0.12,0.15,0.12,0.15,0.45,686948,2373,0.051
206737;252,127,0.24,0.76,0.51,0.28,0.16,0.03,0.02,68776,6599,0.079
206741;343,56,0.27,0.73,0.46,0.27,0.15,0.09,0.02,154567,929,0.111
206749;1,0,0.4,0.6,0.37,0.19,0.19,0.14,0.11,9082,1472,0.034
206755;2,0,0.49,0.51,0.19,0.25,0.15,0.25,0.15,6251,1185,0.027
206759;1715,507,0.51,0.49,0.19,0.2,0.25,0.15,0.21,56189,3491,0.038
206771;517,58,0.47,0.53,0.28,0.16,0.21,0.14,0.2,111788,5870,0.011
206773;138,47,0.38,0.62,0.32,0.27,0.23,0.1,0.08,352016,1890,0.038
206795;16,9,0.53,0.47,0.14,0.2,0.23,0.27,0.17,9094,1545,0.047
206797;3,1,0.39,0.61,0.29,0.24,0.23,0.17,0.07,10727,3837,0.071
206801;1,0,0.26,0.74,0.5,0.5,0.0,0.0,0.0,323,31,0.0
206805;28,4,0.48,0.52,0.21,0.25,0.18,0.17,0.2,5854,1343,0.022
206837;25,9,0.36,0.64,0.38,0.19,0.25,0.12,0.06,132798,442,0.067
206841;1,0,0.23,0.77,0.49,0.36,0.09,0.04,0.01,1005,605,0.0
206845;3,0,0.35,0.65,0.33,0.32,0.23,0.08,0.05,2742,1366,0.061
206847;557,190,0.55,0.45,0.14,0.18,0.24,0.24,0.2,63608,1716,0.081
206849;1,1,0.18,0.82,1.0,0.0,0.0,0.0,0.0,3766,1545,0.0
206855;231,64,0.36,0.64,0.3,0.3,0.27,0.05,0.08,20515,1890,0.029
206857;9,0,0.4,0.6,0.33,0.21,0.22,0.11,0.12,10481,1081,0.062
206863;1,0,0.27,0.73,0.53,0.22,0.13,0.1,0.02,5398,876,0.022
206867;2,1,0.42,0.58,0.34,0.22,0.12,0.13,0.18,41486,1819,0.065
206869;606,209,0.41,0.59,0.28,0.28,0.17,0.1,0.17,58646,1992,0.084
206885;4,2,0.31,0.69,0.43,0.28,0.15,0.1,0.04,41446,6379,0.064
206887;24,12,0.48,0.52,0.2,0.23,0.24,0.22,0.12,13511,2112,0.122
206889;6,1,0.47,0.53,0.28,0.21,0.15,0.16,0.2,6007,1526,0.061
206891;5,1,0.61,0.39,0.06,0.22,0.21,0.17,0.35,16141,1854,0.091
206893;3,1,0.35,0.65,0.3,0.43,0.13,0.05,0.09,3406,1668,0.041
206895;2,1,0.64,0.36,0.08,0.16,0.19,0.18,0.39,18607,5149,0.114
206899;332,61,0.53,0.47,0.23,0.2,0.15,0.08,0.34,6592,1155,0.022
206923;31,5,0.3,0.7,0.49,0.17,0.2,0.07,0.07,138906,1027,0.023
206927;1,0,0.46,0.54,0.18,0.24,0.29,0.2,0.09,2718,1741,0.024
206931;368,95,0.39,0.61,0.35,0.19,0.23,0.14,0.09,28490,3619,0.087
206935;3,1,0.43,0.57,0.25,0.28,0.09,0.27,0.11,6937,2183,0.068
206937;4,1,0.5,0.5,0.2,0.24,0.18,0.16,0.22,4481,1456,0.0
206939;1019,291,0.28,0.72,0.47,0.22,0.22,0.06,0.04,312324,1237,0.037
206945;3,1,0.29,0.71,0.4,0.33,0.13,0.13,0.0,11752,257,0.0
206947;10,2,0.35,0.65,0.37,0.23,0.24,0.07,0.1,8669,3626,0.011
206949;587,165,0.35,0.65,0.31,0.3,0.23,0.09,0.07,9368,2550,0.01
206953;16,3,0.5,0.5,0.23,0.25,0.12,0.15,0.24,97391,2435,0.113
206957;582,108,0.43,0.57,0.32,0.15,0.2,0.21,0.12,9805,2745,0.049
206959;559,159,0.47,0.53,0.22,0.22,0.22,0.21,0.14,7653,994,0.043
207023;1,0,0.26,0.74,0.56,0.2,0.13,0.09,0.02,12768,1181,0.092
207025;7,2,0.44,0.56,0.2,0.34,0.17,0.15,0.14,5106,2941,0.018
207027;3,1,0.22,0.78,0.57,0.24,0.13,0.05,0.01,21647,2949,0.007
207059;4,0,0.43,0.57,0.32,0.2,0.17,0.14,0.16,7727,917,0.086
207065;1,0,0.6,0.4,0.1,0.2,0.1,0.4,0.2,470,260,0.0
207075;110,35,0.39,0.61,0.29,0.29,0.17,0.14,0.11,13670,1874,0.099
207077;1,0,0.44,0.56,0.23,0.27,0.17,0.22,0.1,2247,1338,0.0
207089;4,1,0.37,0.63,0.35,0.3,0.11,0.12,0.12,22244,2540,0.085
207091;3,1,0.5,0.5,0.13,0.2,0.34,0.21,0.12,4095,1293,0.074
207097;6,2,0.46,0.54,0.23,0.26,0.17,0.26,0.09,44942,1846,0.143
207101;1732,466,0.33,0.67,0.35,0.36,0.12,0.1,0.06,30432,1742,0.036
207113;51,19,0.34,0.66,0.34,0.3,0.25,0.06,0.05,7075,1630,0.042
207115;5,1,0.35,0.65,0.32,0.23,0.28,0.11,0.05,12596,1698,0.045
207117;5,1,0.43,0.57,0.24,0.27,0.21,0.16,0.11,89509,927,0.012
207121;46,8,0.4,0.6,0.37,0.16,0.17,0.13,0.17,263133,806,0.054
207139;325,78,0.38,0.62,0.33,0.24,0.25,0.08,0.1,44212,1133,0.052
207141;195,31,0.38,0.62,0.31,0.26,0.21,0.13,0.09,57609,3078,0.029
207157;1,0,0.47,0.53,0.17,0.17,0.33,0.17,0.17,1566,1099,0.0
207159;1,0,0.32,0.68,0.25,0.51,0.11,0.09,0.04,2347,1172,0.0
207163;19,13,0.46,0.54,0.24,0.24,0.24,0.17,0.13,6305,1689,0.025
207165;227,66,0.43,0.57,0.28,0.22,0.21,0.17,0.11,24850,1979,0.047
207173;6,1,0.49,0.51,0.14,0.33,0.2,0.14,0.18,26156,2479,0.111
207187;5,1,0.48,0.52,0.15,0.26,0.21,0.27,0.12,5487,998,0.034
207189;322,64,0.42,0.58,0.3,0.26,0.16,0.17,0.11,37968,1544,0.04
207197;31,8,0.4,0.6,0.35,0.19,0.21,0.11,0.15,13684,762,0.042
207203;15,9,0.42,0.58,0.32,0.19,0.19,0.16,0.13,3304,1007,0.036
207213;397,226,0.31,0.69,0.43,0.22,0.23,0.09,0.03,4630,2594,0.022
207215;3,1,0.46,0.54,0.32,0.11,0.25,0.18,0.14,16699,1874,0.045
207217;191,253,0.45,0.55,0.23,0.27,0.16,0.17,0.16,15588,2190,0.035
207227;11,1,0.39,0.61,0.37,0.21,0.15,0.18,0.09,5620,1374,0.032
207229;2,0,0.37,0.63,0.34,0.22,0.23,0.14,0.07,11925,2010,0.036
207231;1,0,0.55,0.45,0.25,0.17,0.06,0.11,0.41,1764,1827,0.013
207235;313,34,0.45,0.55,0.15,0.14,0.49,0.07,0.14,18928,6704,0.055
207243;4,1,0.41,0.59,0.28,0.22,0.28,0.11,0.12,6807,1216,0.04
207249;105,33,0.46,0.54,0.22,0.25,0.19,0.17,0.16,4634,1430,0.039
207261;31,2,0.28,0.72,0.64,0.12,0.15,0.05,0.04,27425,852,0.062
207263;1116,329,0.39,0.61,0.32,0.25,0.2,0.1,0.12,14587,2603,0.037
207269;2,1,0.53,0.47,0.11,0.19,0.3,0.27,0.13,22415,4773,0.082
207273;1,0,0.16,0.84,0.74,0.14,0.08,0.03,0.02,72619,5324,0.045
207277;78,27,0.33,0.67,0.38,0.26,0.21,0.09,0.06,35537,1491,0.028
207279;283,70,0.38,0.62,0.29,0.28,0.22,0.12,0.09,65561,1625,0.028
207293;727,176,0.44,0.56,0.32,0.15,0.23,0.12,0.18,11900,2816,0.046
207295;0,0,0.43,0.57,0.26,0.22,0.17,0.25,0.09,4939,2663,0.0
207297;8,2,0.62,0.38,0.14,0.14,0.19,0.18,0.36,4081,998,0.02
207309;116,18,0.34,0.66,0.3,0.34,0.23,0.1,0.04,45911,1306,0.133
207311;272,48,0.46,0.54,0.24,0.25,0.23,0.15,0.14,14052,920,0.02
207313;192,19,0.42,0.58,0.32,0.24,0.18,0.08,0.18,114614,1627,0.057
207319;8,2,0.61,0.39,0.0,0.15,0.31,0.38,0.15,4762,836,0.0
207331;1,1,0.56,0.44,0.0,0.25,0.5,0.0,0.25,1246,1586,0.0
207341;3,1,0.4,0.6,0.24,0.38,0.15,0.09,0.13,1893,710,0.012
207343;43,4,0.58,0.42,0.21,0.1,0.21,0.15,0.33,136971,711,0.023
207345;107,71,0.37,0.63,0.19,0.44,0.21,0.1,0.06,106732,5622,0.069
207347;158,55,0.45,0.55,0.21,0.29,0.19,0.15,0.15,26437,2453,0.05
207349;2,1,0.39,0.61,0.32,0.17,0.26,0.19,0.06,7239,3064,0.073
207357;11,3,0.46,0.54,0.21,0.26,0.22,0.17,0.14,13104,762,0.138
207359;3,0,0.63,0.37,0.06,0.21,0.16,0.25,0.33,3540,1632,0.03
207367;3489,876,0.27,0.73,0.51,0.2,0.18,0.08,0.03,5897,1328,0.022
207401;124,49,0.34,0.66,0.34,0.33,0.19,0.08,0.05,48262,2339,0.058
207403;163,47,0.28,0.72,0.46,0.29,0.17,0.07,0.01,55022,1159,0.029
207405;16,2,0.39,0.61,0.31,0.26,0.19,0.14,0.1,4531,1357,0.023
207415;35,5,0.3,0.7,0.43,0.28,0.16,0.06,0.07,9732,1937,0.049
207417;22,6,0.43,0.57,0.31,0.19,0.21,0.16,0.13,17982,1663,0.041
207429;27,10,0.36,0.64,0.35,0.25,0.19,0.12,0.08,12496,1254,0.077
207439;8,1,0.33,0.67,0.41,0.22,0.23,0.09,0.04,20823,2413,0.035
207453;136,12,0.31,0.69,0.54,0.1,0.11,0.18,0.07,1560,442,0.0
207457;649,136,0.68,0.32,0.13,0.11,0.1,0.22,0.45,20249,1501,0.055
207461;19,8,0.42,0.58,0.24,0.3,0.21,0.15,0.1,9896,1976,0.038
207469;127,19,0.54,0.46,0.18,0.19,0.18,0.23,0.23,27288,2302,0.031
207483;4,2,0.73,0.27,0.02,0.04,0.1,0.63,0.21,99765,12461,0.077
207487;257,94,0.44,0.56,0.25,0.2,0.26,0.16,0.13,7913,3033,0.028
207501;50,21,0.39,0.61,0.31,0.27,0.16,0.12,0.13,13370,947,0.024
207507;2,0,0.38,0.62,0.34,0.27,0.2,0.1,0.09,3422,1836,0.021
207509;3,1,0.48,0.52,0.18,0.21,0.24,0.26,0.11,9755,1750,0.143
207514;5,1,0.47,0.53,0.2,0.23,0.26,0.18,0.14,10621,3319,0.053
207588;2,1,0.49,0.51,0.18,0.25,0.23,0.18,0.16,1565,1498,0.0
207592;3,0,0.58,0.42,0.09,0.24,0.23,0.21,0.25,2814,2048,0.011
207594;249,56,0.35,0.65,0.32,0.33,0.18,0.08,0.08,292777,2158,0.082
207596;1,0,0.38,0.62,0.38,0.23,0.12,0.19,0.08,4707,1485,0.016
207602;3,2,0.32,0.68,0.42,0.24,0.24,0.04,0.06,14493,1595,0.051
207604;103,21,0.35,0.65,0.43,0.18,0.16,0.13,0.1,219377,899,0.12
207610;24,10,0.22,0.78,0.48,0.35,0.14,0.03,0.0,76796,622,0.037
207612;13,3,0.38,0.62,0.33,0.25,0.18,0.17,0.07,4359,796,0.032
207632;5,2,0.72,0.28,0.05,0.13,0.06,0.26,0.49,109788,8028,0.129
207634;1,0,0.6,0.4,0.07,0.16,0.26,0.25,0.26,2728,1202,0.031
207638;2,0,0.64,0.36,0.08,0.14,0.21,0.2,0.36,5074,1947,0.082
207640;1,0,0.42,0.58,0.3,0.21,0.24,0.16,0.1,5891,936,0.028
207642;77,20,0.38,0.62,0.35,0.2,0.2,0.15,0.09,3749,572,0.011
207644;4,1,0.42,0.58,0.26,0.28,0.19,0.18,0.09,58179,2118,0.133
207646;5,1,0.45,0.55,0.27,0.21,0.18,0.21,0.12,186735,1458,0.076
207648;1,0,0.63,0.37,0.11,0.12,0.19,0.22,0.36,3075,1451,0.014
207656;14,4,0.25,0.75,0.6,0.15,0.14,0.05,0.06,3623,2181,0.0
207668;3,1,0.53,0.47,0.12,0.15,0.35,0.24,0.15,8931,2883,0.083
207672;12,6,0.3,0.7,0.27,0.45,0.18,0.0,0.09,12243,932,0.1
207678;407,141,0.36,0.64,0.37,0.24,0.17,0.16,0.07,51135,1562,0.094
207682;31,18,0.52,0.48,0.22,0.22,0.11,0.11,0.33,3602,1994,0.0
207684;1333,175,0.5,0.5,0.15,0.26,0.27,0.16,0.15,122627,1329,0.017
207690;1212,353,0.36,0.64,0.38,0.26,0.18,0.07,0.11,115273,716,0.027
207694;0,0,0.6,0.4,0.05,0.12,0.16,0.6,0.07,5301,1038,0.041
207698;130,40,0.37,0.63,0.34,0.24,0.15,0.2,0.08,223497,835,0.161
207700;3,1,0.67,0.33,0.12,0.08,0.17,0.16,0.47,65721,1534,0.028
207702;15,2,0.62,0.38,0.11,0.09,0.32,0.1,0.39,32253,2763,0.032
207706;71673,20699,0.35,0.65,0.4,0.13,0.27,0.2,0.0,34574,1446,0.071
207708;92,10,0.47,0.53,0.21,0.15,0.35,0.18,0.1,14119,748,0.063
207710;12,11,0.32,0.68,0.4,0.29,0.17,0.06,0.08,3411,1380,0.031
207722;1122,316,0.5,0.5,0.19,0.23,0.2,0.17,0.21,42147,1910,0.07
207796;1,0,0.35,0.65,0.45,0.19,0.09,0.18,0.09,245199,1482,0.079
207824;3,0,0.44,0.56,0.27,0.2,0.24,0.17,0.12,8488,1192,0.025
207826;4,1,0.4,0.6,0.39,0.2,0.11,0.18,0.12,35895,1060,0.098
207828;4,1,0.59,0.41,0.11,0.19,0.19,0.25,0.26,44834,971,0.043
207830;1,0,0.35,0.65,0.38,0.25,0.19,0.12,0.06,3323,2656,0.012
207834;2,0,0.42,0.58,0.21,0.3,0.24,0.16,0.09,5877,951,0.053
207856;3,0,0.4,0.6,0.0,0.67,0.33,0.0,0.0,1054,551,0.0
207860;3,1,0.6,0.4,0.14,0.13,0.15,0.28,0.31,28780,2015,0.037
207874;7,1,0.51,0.49,0.24,0.19,0.14,0.19,0.25,52893,1238,0.05
207876;2,0,0.35,0.65,0.43,0.18,0.22,0.11,0.06,2645,1320,0.021
